timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeMDT,TimeMST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2012-05-30 16:53:00,Clear,2012-05-30 22:53:00<br />,-13.3,,-,5.0,,1006.2,29.4,4:53 PM,,16.1,NW,18.5,320,2012-05-30 16:53:00
2012-05-30 17:53:00,Clear,2012-05-30 23:53:00<br />,-15.6,,-,5.0,,1005.8,28.3,5:53 PM,,16.1,SSW,9.3,210,2012-05-30 17:53:00
2012-05-30 18:53:00,Clear,2012-05-31 00:53:00<br />,-15.6,,31.5,5.0,,1005.6,28.3,6:53 PM,,16.1,WNW,22.2,290,2012-05-30 18:53:00
2012-05-30 19:37:00,Partly Cloudy,2012-05-31 01:37:00<br />,-16.0,,31.5,5.0,,1015.5,27.0,7:37 PM,,16.1,NNW,16.7,330,2012-05-30 19:37:00
2012-05-30 19:53:00,Clear,2012-05-31 01:53:00<br />,-16.1,,-,5.0,,1005.1,25.6,7:53 PM,,16.1,NW,14.8,320,2012-05-30 19:53:00
2012-05-30 20:53:00,Clear,2012-05-31 02:53:00<br />,-16.1,,-,8.0,,1006.2,20.0,8:53 PM,,16.1,WNW,14.8,300,2012-05-30 20:53:00
2012-05-30 21:53:00,Clear,2012-05-31 03:53:00<br />,-16.1,,-,9.0,,1006.7,18.3,9:53 PM,,16.1,NNW,9.3,340,2012-05-30 21:53:00
2012-05-30 22:53:00,Clear,2012-05-31 04:53:00<br />,-14.4,,-,9.0,,1006.7,18.9,10:53 PM,,16.1,NE,7.4,40,2012-05-30 22:53:00
2012-05-30 23:53:00,Clear,2012-05-31 05:53:00<br />,-13.9,,-,12.0,,1007.2,16.1,11:53 PM,,16.1,North,5.6,350,2012-05-30 23:53:00
2012-05-31 00:53:00,Clear,2012-05-31 06:53:00<br />,-14.4,,-,13.0,,1007.4,13.9,12:53 AM,,16.1,North,11.1,360,2012-05-31 00:53:00
2012-05-31 01:53:00,Clear,2012-05-31 07:53:00<br />,-13.9,,-,13.0,,1006.9,14.4,1:53 AM,,16.1,NW,5.6,320,2012-05-31 01:53:00
2012-05-31 02:53:00,Clear,2012-05-31 08:53:00<br />,-13.3,,-,14.0,,1007.7,13.9,2:53 AM,,16.1,East,11.1,80,2012-05-31 02:53:00
2012-05-31 03:53:00,Clear,2012-05-31 09:53:00<br />,-12.8,,-,17.0,,1008.2,11.7,3:53 AM,,16.1,North,9.3,350,2012-05-31 03:53:00
2012-05-31 04:53:00,Clear,2012-05-31 10:53:00<br />,-11.7,,-,17.0,,1008.5,12.8,4:53 AM,,16.1,NNE,13.0,20,2012-05-31 04:53:00
2012-05-31 05:53:00,Clear,2012-05-31 11:53:00<br />,-11.7,,-,20.0,,1010.0,10.6,5:53 AM,,16.1,NNW,5.6,340,2012-05-31 05:53:00
2012-05-31 06:53:00,Clear,2012-05-31 12:53:00<br />,-10.0,,-,18.0,,1010.0,13.9,6:53 AM,,16.1,NE,9.3,50,2012-05-31 06:53:00
2012-05-31 08:53:00,Clear,2012-05-31 14:53:00<br />,-4.4,,-,19.0,,1011.7,20.0,8:53 AM,,16.1,Variable,5.6,0,2012-05-31 08:53:00
2012-05-31 09:53:00,Clear,2012-05-31 15:53:00<br />,-3.3,,-,19.0,,1011.8,21.1,9:53 AM,,16.1,Variable,5.6,0,2012-05-31 09:53:00
2012-05-31 10:53:00,Clear,2012-05-31 16:53:00<br />,0.6,,-,22.0,,1010.7,23.3,10:53 AM,,16.1,South,11.1,180,2012-05-31 10:53:00
2012-05-31 11:53:00,Clear,2012-05-31 17:53:00<br />,2.8,,29.6,23.0,,1010.8,25.6,11:53 AM,,16.1,SE,14.8,140,2012-05-31 11:53:00
2012-05-31 12:53:00,Clear,2012-05-31 18:53:00<br />,2.2,,35.2,21.0,,1010.7,26.1,12:53 PM,,16.1,SSW,24.1,210,2012-05-31 12:53:00
2012-05-31 13:53:00,Clear,2012-05-31 19:53:00<br />,2.2,,33.3,20.0,,1009.6,27.2,1:53 PM,,16.1,South,16.7,180,2012-05-31 13:53:00
2012-05-31 14:53:00,Clear,2012-05-31 20:53:00<br />,0.0,,25.9,16.0,,1008.9,27.8,2:53 PM,,16.1,SSE,18.5,160,2012-05-31 14:53:00
2012-05-31 15:53:00,Clear,2012-05-31 21:53:00<br />,0.0,,25.9,16.0,,1008.6,27.8,3:53 PM,,16.1,South,16.7,190,2012-05-31 15:53:00
2012-05-31 16:53:00,Clear,2012-05-31 22:53:00<br />,-0.6,,-,17.0,,1008.3,26.7,4:53 PM,,16.1,South,14.8,170,2012-05-31 16:53:00
2012-05-31 17:53:00,Clear,2012-05-31 23:53:00<br />,1.1,,-,18.0,,1008.3,27.8,5:53 PM,,16.1,SSE,25.9,160,2012-05-31 17:53:00
2012-05-31 18:53:00,Clear,2012-06-01 00:53:00<br />,3.9,,50.0,26.0,,1008.4,24.4,6:53 PM,,16.1,ESE,35.2,120,2012-05-31 18:53:00
2012-05-31 19:53:00,Clear,2012-06-01 01:53:00<br />,2.2,,46.3,27.0,,1008.4,22.2,7:53 PM,,16.1,SE,33.3,130,2012-05-31 19:53:00
2012-05-31 20:53:00,Clear,2012-06-01 02:53:00<br />,2.2,,-,30.0,,1008.8,20.6,8:53 PM,,16.1,SE,29.6,130,2012-05-31 20:53:00
2012-05-31 21:53:00,Clear,2012-06-01 03:53:00<br />,2.2,,-,31.0,,1009.4,20.0,9:53 PM,,16.1,ESE,18.5,120,2012-05-31 21:53:00
2012-05-31 22:53:00,Clear,2012-06-01 04:53:00<br />,2.8,,-,33.0,,1009.4,19.4,10:53 PM,,16.1,ESE,22.2,120,2012-05-31 22:53:00
2012-05-31 23:53:00,Clear,2012-06-01 05:53:00<br />,3.3,,-,36.0,,1009.1,18.9,11:53 PM,,16.1,ESE,18.5,120,2012-05-31 23:53:00
2012-06-01 00:53:00,Clear,2012-06-01 06:53:00<br />,4.4,,-,40.0,,1008.9,18.3,12:53 AM,,16.1,SE,14.8,130,2012-06-01 00:53:00
2012-06-01 01:53:00,Clear,2012-06-01 07:53:00<br />,6.7,,-,48.0,,1008.8,17.8,1:53 AM,,16.1,ESE,24.1,120,2012-06-01 01:53:00
2012-06-01 02:53:00,Clear,2012-06-01 08:53:00<br />,6.7,,-,50.0,,1008.5,17.2,2:53 AM,,16.1,SE,24.1,130,2012-06-01 02:53:00
2012-06-01 05:53:00,Clear,2012-06-01 11:53:00<br />,7.2,,-,57.0,,1009.4,15.6,5:53 AM,,16.1,SE,16.7,140,2012-06-01 05:53:00
2012-06-01 06:53:00,Clear,2012-06-01 12:53:00<br />,8.3,,31.5,58.0,,1010.8,16.7,6:53 AM,,16.1,SE,22.2,130,2012-06-01 06:53:00
2012-06-01 07:53:00,Clear,2012-06-01 13:53:00<br />,8.9,,-,54.0,,1011.1,18.3,7:53 AM,,16.1,SSE,31.5,150,2012-06-01 07:53:00
2012-06-01 08:53:00,Clear,2012-06-01 14:53:00<br />,8.9,,29.6,51.0,,1011.6,19.4,8:53 AM,,16.1,SE,18.5,140,2012-06-01 08:53:00
2012-06-01 09:53:00,Unknown,2012-06-01 15:53:00<br />,7.8,,-,41.0,,1011.0,21.7,9:53 AM,,16.1,Variable,5.6,0,2012-06-01 09:53:00
2012-06-01 10:53:00,Clear,2012-06-01 16:53:00<br />,6.1,,-,31.0,,1009.8,24.4,10:53 AM,,16.1,WSW,9.3,240,2012-06-01 10:53:00
2012-06-01 11:53:00,Clear,2012-06-01 17:53:00<br />,3.9,,35.2,22.0,,1008.7,27.8,11:53 AM,,16.1,WSW,20.4,250,2012-06-01 11:53:00
2012-06-01 12:53:00,Clear,2012-06-01 18:53:00<br />,2.2,,44.4,17.0,,1007.4,29.4,12:53 PM,,16.1,WSW,24.1,250,2012-06-01 12:53:00
2012-06-01 14:53:00,Clear,2012-06-01 20:53:00<br />,-1.1,,50.0,12.0,,1004.8,32.2,2:53 PM,,16.1,West,25.9,280,2012-06-01 14:53:00
2012-06-01 15:53:00,Clear,2012-06-01 21:53:00<br />,-2.8,,46.3,10.0,,1003.5,33.3,3:53 PM,,16.1,WNW,18.5,300,2012-06-01 15:53:00
2012-06-01 17:53:00,Clear,2012-06-01 23:53:00<br />,-3.9,,33.3,9.0,,1002.8,32.8,5:53 PM,,16.1,West,20.4,280,2012-06-01 17:53:00
2012-06-01 18:53:00,Clear,2012-06-02 00:53:00<br />,-4.4,,37.0,9.0,,1002.8,31.7,6:53 PM,,16.1,WNW,13.0,300,2012-06-01 18:53:00
2012-06-01 19:53:00,Clear,2012-06-02 01:53:00<br />,-5.6,,35.2,10.0,,1003.5,28.9,7:53 PM,,16.1,WNW,22.2,300,2012-06-01 19:53:00
2012-06-01 20:53:00,Clear,2012-06-02 02:53:00<br />,-5.6,,-,13.0,,1004.8,25.0,8:53 PM,,16.1,WNW,14.8,300,2012-06-01 20:53:00
2012-06-01 21:53:00,Clear,2012-06-02 03:53:00<br />,-6.1,,-,15.0,,1005.8,21.7,9:53 PM,,16.1,NNW,9.3,330,2012-06-01 21:53:00
2012-06-01 22:53:00,Clear,2012-06-02 04:53:00<br />,-6.1,,-,16.0,,1006.2,20.6,10:53 PM,,16.1,Calm,Calm,0,2012-06-01 22:53:00
2012-06-01 23:53:00,Clear,2012-06-02 05:53:00<br />,-3.9,,-,18.0,,1005.7,21.1,11:53 PM,,16.1,East,7.4,100,2012-06-01 23:53:00
2012-06-02 00:53:00,Clear,2012-06-02 06:53:00<br />,-1.7,,-,22.0,,1005.5,20.6,12:53 AM,,16.1,SSE,13.0,160,2012-06-02 00:53:00
2012-06-02 01:53:00,Partly Cloudy,2012-06-02 07:53:00<br />,3.3,,-,31.0,,1004.5,21.1,1:53 AM,,16.1,East,7.4,100,2012-06-02 01:53:00
2012-06-02 02:53:00,Clear,2012-06-02 08:53:00<br />,4.4,,-,38.0,,1004.9,18.9,2:53 AM,,16.1,South,13.0,190,2012-06-02 02:53:00
2012-06-02 03:53:00,Clear,2012-06-02 09:53:00<br />,6.1,,-,45.0,,1004.9,18.3,3:53 AM,,16.1,South,16.7,170,2012-06-02 03:53:00
2012-06-02 04:53:00,Clear,2012-06-02 10:53:00<br />,5.6,,-,50.0,,1006.1,16.1,4:53 AM,,16.1,SW,11.1,220,2012-06-02 04:53:00
2012-06-02 05:53:00,Clear,2012-06-02 11:53:00<br />,5.0,,-,49.0,,1006.9,15.6,5:53 AM,,16.1,South,7.4,190,2012-06-02 05:53:00
2012-06-02 06:53:00,Clear,2012-06-02 12:53:00<br />,5.6,,-,50.0,,1007.6,16.1,6:53 AM,,16.1,South,5.6,180,2012-06-02 06:53:00
2012-06-02 07:53:00,Clear,2012-06-02 13:53:00<br />,6.7,,-,45.0,,1007.9,18.9,7:53 AM,,16.1,SSW,11.1,200,2012-06-02 07:53:00
2012-06-02 08:53:00,Clear,2012-06-02 14:53:00<br />,6.7,,-,37.0,,1008.1,22.2,8:53 AM,,16.1,South,13.0,190,2012-06-02 08:53:00
2012-06-02 09:53:00,Clear,2012-06-02 15:53:00<br />,5.6,,-,31.0,,1008.3,23.9,9:53 AM,,16.1,South,14.8,180,2012-06-02 09:53:00
2012-06-02 10:53:00,Clear,2012-06-02 16:53:00<br />,2.8,,-,21.0,,1007.4,27.2,10:53 AM,,16.1,Calm,Calm,0,2012-06-02 10:53:00
2012-06-02 11:53:00,Clear,2012-06-02 17:53:00<br />,0.0,,27.8,16.0,,1006.3,28.3,11:53 AM,,16.1,WSW,18.5,240,2012-06-02 11:53:00
2012-06-02 12:53:00,Clear,2012-06-02 18:53:00<br />,0.0,,-,14.0,,1005.5,30.0,12:53 PM,,16.1,WSW,24.1,240,2012-06-02 12:53:00
2012-06-02 13:53:00,Clear,2012-06-02 19:53:00<br />,-2.8,,35.2,11.0,,1004.1,31.7,1:53 PM,,16.1,WSW,20.4,250,2012-06-02 13:53:00
2012-06-02 14:53:00,Clear,2012-06-02 20:53:00<br />,-5.0,,46.3,8.0,,1003.3,33.3,2:53 PM,,16.1,WSW,29.6,240,2012-06-02 14:53:00
2012-06-02 15:53:00,Clear,2012-06-02 21:53:00<br />,-6.1,,44.4,8.0,,1002.8,32.2,3:53 PM,,16.1,SW,31.5,220,2012-06-02 15:53:00
2012-06-02 16:53:00,Clear,2012-06-02 22:53:00<br />,-7.8,,42.6,7.0,,1002.5,32.8,4:53 PM,,16.1,SW,31.5,230,2012-06-02 16:53:00
2012-06-02 17:53:00,Clear,2012-06-02 23:53:00<br />,-10.0,,44.4,6.0,,1002.3,31.7,5:53 PM,,16.1,WSW,35.2,240,2012-06-02 17:53:00
2012-06-02 18:53:00,Clear,2012-06-03 00:53:00<br />,-10.6,,42.6,6.0,,1002.6,30.6,6:53 PM,,16.1,SW,27.8,230,2012-06-02 18:53:00
2012-06-02 19:53:00,Clear,2012-06-03 01:53:00<br />,-11.7,,-,7.0,,1002.9,28.3,7:53 PM,,16.1,WNW,22.2,290,2012-06-02 19:53:00
2012-06-02 20:53:00,Clear,2012-06-03 02:53:00<br />,-12.2,,-,8.0,,1003.4,25.0,8:53 PM,,16.1,NW,14.8,310,2012-06-02 20:53:00
2012-06-02 21:53:00,Clear,2012-06-03 03:53:00<br />,-12.2,,-,10.0,,1005.1,21.1,9:53 PM,,16.1,NNE,11.1,30,2012-06-02 21:53:00
2012-06-02 22:53:00,Clear,2012-06-03 04:53:00<br />,-11.1,,-,12.0,,1005.7,19.4,10:53 PM,,16.1,NNW,9.3,330,2012-06-02 22:53:00
2012-06-02 23:53:00,Clear,2012-06-03 05:53:00<br />,-6.1,,-,15.0,,1005.7,21.7,11:53 PM,,16.1,North,13.0,350,2012-06-02 23:53:00
2012-06-03 00:53:00,Clear,2012-06-03 06:53:00<br />,-5.6,,-,17.0,,1006.0,20.6,12:53 AM,,16.1,Calm,Calm,0,2012-06-03 00:53:00
2012-06-03 01:53:00,Clear,2012-06-03 07:53:00<br />,-6.7,,-,18.0,,1006.2,18.3,1:53 AM,,16.1,Calm,Calm,0,2012-06-03 01:53:00
2012-06-03 02:53:00,Clear,2012-06-03 08:53:00<br />,-8.3,,-,23.0,,1006.8,12.8,2:53 AM,,16.1,North,7.4,10,2012-06-03 02:53:00
2012-06-03 03:53:00,Clear,2012-06-03 09:53:00<br />,-8.9,,-,20.0,,1006.4,13.9,3:53 AM,,16.1,ENE,7.4,60,2012-06-03 03:53:00
2012-06-03 04:53:00,Clear,2012-06-03 10:53:00<br />,-8.3,,-,26.0,,1007.4,10.6,4:53 AM,,16.1,North,7.4,10,2012-06-03 04:53:00
2012-06-03 05:53:00,Clear,2012-06-03 11:53:00<br />,-6.7,,-,25.0,,1007.6,12.8,5:53 AM,,16.1,NNE,13.0,20,2012-06-03 05:53:00
2012-06-03 06:53:00,Clear,2012-06-03 12:53:00<br />,-5.0,,-,26.0,,1007.9,14.4,6:53 AM,,16.1,ENE,9.3,60,2012-06-03 06:53:00
2012-06-03 07:53:00,Clear,2012-06-03 13:53:00<br />,-3.3,,-,23.0,,1008.5,18.3,7:53 AM,,16.1,North,11.1,360,2012-06-03 07:53:00
2012-06-03 08:53:00,Clear,2012-06-03 14:53:00<br />,-2.8,,-,19.0,,1009.0,21.7,8:53 AM,,16.1,North,5.6,360,2012-06-03 08:53:00
2012-06-03 09:53:00,Clear,2012-06-03 15:53:00<br />,-2.8,,-,17.0,,1009.2,23.9,9:53 AM,,16.1,Variable,7.4,0,2012-06-03 09:53:00
2012-06-03 10:53:00,Clear,2012-06-03 16:53:00<br />,-3.3,,-,14.0,,1008.8,26.1,10:53 AM,,16.1,SW,9.3,230,2012-06-03 10:53:00
2012-06-03 11:53:00,Clear,2012-06-03 17:53:00<br />,-4.4,,31.5,12.0,,1007.5,28.3,11:53 AM,,16.1,SW,20.4,230,2012-06-03 11:53:00
2012-06-03 12:53:00,Clear,2012-06-03 18:53:00<br />,-5.6,,27.8,9.0,,1006.6,30.6,12:53 PM,,16.1,SW,13.0,230,2012-06-03 12:53:00
2012-06-03 13:53:00,Clear,2012-06-03 19:53:00<br />,-5.6,,33.3,9.0,,1006.1,31.1,1:53 PM,,16.1,West,20.4,270,2012-06-03 13:53:00
2012-06-03 14:53:00,Clear,2012-06-03 20:53:00<br />,-5.6,,35.2,9.0,,1006.8,31.7,2:53 PM,,16.1,West,22.2,260,2012-06-03 14:53:00
2012-06-03 15:53:00,Clear,2012-06-03 21:53:00<br />,-5.6,,38.9,8.0,,1005.9,32.2,3:53 PM,,16.1,NW,20.4,320,2012-06-03 15:53:00
2012-06-03 16:53:00,Clear,2012-06-03 22:53:00<br />,-5.0,,-,11.0,,1008.2,28.9,4:53 PM,,16.1,Variable,11.1,0,2012-06-03 16:53:00
2012-06-03 17:11:00,Squalls,2012-06-03 23:11:00<br />,-5.0,,53.7,11.0,,1018.2,28.0,5:11 PM,,16.1,West,24.1,280,2012-06-03 17:11:00
2012-06-03 17:27:00,Mostly Cloudy,2012-06-03 23:27:00<br />,-3.0,,42.6,14.0,,1018.2,27.0,5:27 PM,,16.1,SSW,25.9,200,2012-06-03 17:27:00
2012-06-03 17:53:00,Mostly Cloudy,2012-06-03 23:53:00<br />,-3.9,,29.6,12.0,,1008.0,27.8,5:53 PM,,16.1,NW,22.2,320,2012-06-03 17:53:00
2012-06-03 18:53:00,Clear,2012-06-04 00:53:00<br />,-4.4,,-,12.0,,1007.3,28.3,6:53 PM,,16.1,NNW,14.8,330,2012-06-03 18:53:00
2012-06-03 19:53:00,Clear,2012-06-04 01:53:00<br />,-5.0,,-,13.0,,1007.6,25.6,7:53 PM,,16.1,North,7.4,10,2012-06-03 19:53:00
2012-06-03 20:53:00,Clear,2012-06-04 02:53:00<br />,-3.9,,-,17.0,,1008.3,22.8,8:53 PM,,16.1,NNE,14.8,30,2012-06-03 20:53:00
2012-06-03 21:53:00,Clear,2012-06-04 03:53:00<br />,-0.6,,-,21.0,,1009.1,22.8,9:53 PM,,16.1,North,24.1,360,2012-06-03 21:53:00
2012-06-03 22:53:00,Clear,2012-06-04 04:53:00<br />,0.0,,-,25.0,,1008.9,21.1,10:53 PM,,16.1,North,24.1,350,2012-06-03 22:53:00
2012-06-03 23:53:00,Clear,2012-06-04 05:53:00<br />,0.0,,-,26.0,,1008.7,20.0,11:53 PM,,16.1,North,24.1,360,2012-06-03 23:53:00
2012-06-04 00:53:00,Clear,2012-06-04 06:53:00<br />,0.0,,-,28.0,,1008.5,18.9,12:53 AM,,16.1,NNE,22.2,30,2012-06-04 00:53:00
2012-06-04 01:53:00,Clear,2012-06-04 07:53:00<br />,0.0,,-,28.0,,1008.4,18.9,1:53 AM,,16.1,NE,16.7,40,2012-06-04 01:53:00
2012-06-04 02:53:00,Clear,2012-06-04 08:53:00<br />,-0.6,,-,32.0,,1009.3,16.1,2:53 AM,,16.1,North,9.3,350,2012-06-04 02:53:00
2012-06-04 04:53:00,Clear,2012-06-04 10:53:00<br />,0.0,,-,32.0,,1009.7,16.7,4:53 AM,,16.1,NE,13.0,40,2012-06-04 04:53:00
2012-06-04 05:53:00,Clear,2012-06-04 11:53:00<br />,-0.6,,-,36.0,,1010.5,14.4,5:53 AM,,16.1,North,18.5,10,2012-06-04 05:53:00
2012-06-04 06:53:00,Clear,2012-06-04 12:53:00<br />,-0.6,,-,31.0,,1010.4,16.7,6:53 AM,,16.1,North,20.4,10,2012-06-04 06:53:00
2012-06-04 07:53:00,Clear,2012-06-04 13:53:00<br />,0.0,,-,26.0,,1011.3,20.0,7:53 AM,,16.1,North,20.4,360,2012-06-04 07:53:00
2012-06-04 08:53:00,Clear,2012-06-04 14:53:00<br />,0.0,,-,23.0,,1011.5,22.2,8:53 AM,,16.1,North,22.2,10,2012-06-04 08:53:00
2012-06-04 09:53:00,Clear,2012-06-04 15:53:00<br />,0.6,,-,22.0,,1011.2,23.3,9:53 AM,,16.1,North,16.7,360,2012-06-04 09:53:00
2012-06-04 11:53:00,Clear,2012-06-04 17:53:00<br />,2.8,,35.2,18.0,,1009.7,29.4,11:53 AM,,16.1,ESE,18.5,120,2012-06-04 11:53:00
2012-06-04 12:53:00,Clear,2012-06-04 18:53:00<br />,-0.6,,-,17.0,,1010.3,26.1,12:53 PM,,16.1,East,20.4,100,2012-06-04 12:53:00
2012-06-04 13:53:00,Mostly Cloudy,2012-06-04 19:53:00<br />,-1.7,,-,16.0,,1009.3,26.1,1:53 PM,,16.1,ENE,9.3,60,2012-06-04 13:53:00
2012-06-04 14:53:00,Scattered Clouds,2012-06-04 20:53:00<br />,-1.1,,-,19.0,,1009.7,24.4,2:53 PM,,16.1,ENE,31.5,60,2012-06-04 14:53:00
2012-06-04 15:53:00,Light Rain,2012-06-04 21:53:00<br />,1.7,Rain,40.7,26.0,0.0,1012.3,22.2,3:53 PM,,16.1,SSE,24.1,150,2012-06-04 15:53:00
2012-06-04 16:00:00,Light Rain,2012-06-04 22:00:00<br />,2.0,Rain,42.6,27.0,0.0,1021.9,22.0,4:00 PM,,16.1,SSE,25.9,160,2012-06-04 16:00:00
2012-06-04 16:53:00,Light Rain,2012-06-04 22:53:00<br />,6.7,Rain,-,44.0,0.0,1013.6,19.4,4:53 PM,,16.1,East,20.4,90,2012-06-04 16:53:00
2012-06-04 17:53:00,Overcast,2012-06-04 23:53:00<br />,6.7,,-,50.0,0.0,1014.1,17.2,5:53 PM,,16.1,ESE,31.5,110,2012-06-04 17:53:00
2012-06-04 18:53:00,Light Rain,2012-06-05 00:53:00<br />,6.7,Rain,48.2,52.0,0.0,1011.0,16.7,6:53 PM,,16.1,NE,31.5,40,2012-06-04 18:53:00
2012-06-04 19:53:00,Scattered Clouds,2012-06-05 01:53:00<br />,5.6,,-,46.0,0.0,1011.5,17.2,7:53 PM,,16.1,NNW,9.3,330,2012-06-04 19:53:00
2012-06-04 20:53:00,Clear,2012-06-05 02:53:00<br />,5.0,,-,45.0,,1009.2,17.2,8:53 PM,,16.1,ENE,20.4,60,2012-06-04 20:53:00
2012-06-04 21:53:00,Clear,2012-06-05 03:53:00<br />,5.0,,-,46.0,,1010.2,16.7,9:53 PM,,16.1,SW,13.0,220,2012-06-04 21:53:00
2012-06-04 22:53:00,Clear,2012-06-05 04:53:00<br />,5.6,,-,46.0,,1010.4,17.2,10:53 PM,,16.1,Variable,5.6,0,2012-06-04 22:53:00
2012-06-04 23:53:00,Clear,2012-06-05 05:53:00<br />,5.6,,-,50.0,,1009.7,16.1,11:53 PM,,16.1,Calm,Calm,0,2012-06-04 23:53:00
2012-06-05 00:53:00,Clear,2012-06-05 06:53:00<br />,4.4,,-,55.0,,1010.7,13.3,12:53 AM,,16.1,West,5.6,280,2012-06-05 00:53:00
2012-06-05 01:53:00,Clear,2012-06-05 07:53:00<br />,5.6,,-,64.0,,1011.1,12.2,1:53 AM,,16.1,East,5.6,80,2012-06-05 01:53:00
2012-06-05 02:53:00,Clear,2012-06-05 08:53:00<br />,4.4,,-,66.0,,1011.7,10.6,2:53 AM,,16.1,Calm,Calm,0,2012-06-05 02:53:00
2012-06-05 03:53:00,Clear,2012-06-05 09:53:00<br />,5.0,,-,74.0,,1012.2,9.4,3:53 AM,,16.1,Calm,Calm,0,2012-06-05 03:53:00
2012-06-05 04:53:00,Clear,2012-06-05 10:53:00<br />,5.0,,-,77.0,,1013.3,8.9,4:53 AM,,16.1,Calm,Calm,0,2012-06-05 04:53:00
2012-06-05 05:53:00,Clear,2012-06-05 11:53:00<br />,6.7,,-,77.0,,1014.3,10.6,5:53 AM,,16.1,SSE,9.3,160,2012-06-05 05:53:00
2012-06-05 07:53:00,Clear,2012-06-05 13:53:00<br />,8.3,,-,69.0,,1013.6,13.9,7:53 AM,,16.1,SSE,5.6,150,2012-06-05 07:53:00
2012-06-05 08:53:00,Clear,2012-06-05 14:53:00<br />,8.3,,-,60.0,,1012.9,16.1,8:53 AM,,16.1,Variable,5.6,0,2012-06-05 08:53:00
2012-06-05 09:53:00,Clear,2012-06-05 15:53:00<br />,7.2,,-,50.0,,1012.0,17.8,9:53 AM,,16.1,South,9.3,180,2012-06-05 09:53:00
2012-06-05 10:53:00,Clear,2012-06-05 16:53:00<br />,7.2,,-,45.0,,1011.3,19.4,10:53 AM,,16.1,Variable,5.6,0,2012-06-05 10:53:00
2012-06-05 11:53:00,Clear,2012-06-05 17:53:00<br />,6.1,,-,36.0,,1010.5,21.7,11:53 AM,,16.1,Variable,7.4,0,2012-06-05 11:53:00
2012-06-05 12:53:00,Clear,2012-06-05 18:53:00<br />,5.0,,-,30.0,,1009.7,23.3,12:53 PM,,16.1,Calm,Calm,0,2012-06-05 12:53:00
2012-06-05 13:53:00,Clear,2012-06-05 19:53:00<br />,4.4,,-,26.0,,1008.3,25.0,1:53 PM,,16.1,WSW,7.4,240,2012-06-05 13:53:00
2012-06-05 14:53:00,Clear,2012-06-05 20:53:00<br />,1.1,,31.5,18.0,,1007.1,27.8,2:53 PM,,16.1,SW,24.1,230,2012-06-05 14:53:00
2012-06-05 15:53:00,Clear,2012-06-05 21:53:00<br />,-0.6,,25.9,16.0,,1006.5,27.8,3:53 PM,,16.1,SW,14.8,220,2012-06-05 15:53:00
2012-06-05 16:53:00,Clear,2012-06-05 22:53:00<br />,0.0,,33.3,16.0,,1006.1,27.8,4:53 PM,,16.1,SW,22.2,230,2012-06-05 16:53:00
2012-06-05 17:53:00,Clear,2012-06-05 23:53:00<br />,2.2,,-,20.0,,1005.1,27.2,5:53 PM,,16.1,ESE,9.3,120,2012-06-05 17:53:00
2012-06-05 18:53:00,Clear,2012-06-06 00:53:00<br />,2.2,,-,20.0,,1004.8,27.2,6:53 PM,,16.1,SSE,24.1,160,2012-06-05 18:53:00
2012-06-05 19:53:00,Clear,2012-06-06 01:53:00<br />,3.3,,-,24.0,,1004.8,25.6,7:53 PM,,16.1,SSE,20.4,150,2012-06-05 19:53:00
2012-06-05 20:53:00,Clear,2012-06-06 02:53:00<br />,2.2,,-,26.0,,1005.6,22.8,8:53 PM,,16.1,SE,20.4,140,2012-06-05 20:53:00
2012-06-05 21:53:00,Clear,2012-06-06 03:53:00<br />,6.1,,40.7,35.0,,1006.5,22.2,9:53 PM,,16.1,SE,31.5,130,2012-06-05 21:53:00
2012-06-05 22:53:00,Clear,2012-06-06 04:53:00<br />,7.2,,42.6,41.0,,1006.9,21.1,10:53 PM,,16.1,ESE,33.3,120,2012-06-05 22:53:00
2012-06-05 23:53:00,Clear,2012-06-06 05:53:00<br />,7.2,,40.7,43.0,,1006.6,20.0,11:53 PM,,16.1,ESE,27.8,120,2012-06-05 23:53:00
2012-06-06 01:53:00,Clear,2012-06-06 07:53:00<br />,7.2,,33.3,47.0,,1005.9,18.9,1:53 AM,,16.1,SE,22.2,130,2012-06-06 01:53:00
2012-06-06 02:53:00,Clear,2012-06-06 08:53:00<br />,7.8,,-,50.0,,1005.5,18.3,2:53 AM,,16.1,SE,5.6,130,2012-06-06 02:53:00
2012-06-06 03:53:00,Clear,2012-06-06 09:53:00<br />,7.2,,-,62.0,,1006.6,14.4,3:53 AM,,16.1,SSW,9.3,210,2012-06-06 03:53:00
2012-06-06 04:53:00,Clear,2012-06-06 10:53:00<br />,7.8,,-,69.0,,1007.5,13.3,4:53 AM,,16.1,SSW,9.3,200,2012-06-06 04:53:00
2012-06-06 05:53:00,Clear,2012-06-06 11:53:00<br />,8.9,,-,75.0,,1007.8,13.3,5:53 AM,,16.1,Calm,Calm,0,2012-06-06 05:53:00
2012-06-06 06:53:00,Clear,2012-06-06 12:53:00<br />,8.3,,-,69.0,,1007.8,13.9,6:53 AM,,16.1,North,5.6,10,2012-06-06 06:53:00
